Original Url,Similar Urls
https://infonet.fr/actualite/acquisitions/codabene-rachat-invendus/,"['https://infonet.fr/actualite/nouveautes/wasteless-lutte-contre-le-gaspillage-grace-a-lia/', 'https://infonet.fr/actualite/levees-de-fonds/too-good-to-go-une-levee-de-fonds-de-257-millions-deuros/', 'https://infonet.fr/actualite/acquisitions/groupe-bel-standing-ovation-partenariat/', 'https://infonet.fr/actualite/acquisitions/acquisition-ooviiz-par-thegreenshot/', 'https://infonet.fr/actualite/acquisitions/lappli-anti-gaspi-phenix-sassocie-a-komefy/']"
https://infonet.fr/actualite/levees-de-fonds/edtech-evidenceb-boucle-une-levee-de-fonds/,"['https://infonet.fr/actualite/levees-de-fonds/tour-de-table-pour-pimento/', 'https://infonet.fr/actualite/levees-de-fonds/albert-premier-financement/', 'https://infonet.fr/actualite/levees-de-fonds/financements-nalo-apicil/', 'https://infonet.fr/actualite/levees-de-fonds/nouvelle-levee-de-fonds-pour-pennylane-le-logiciel-de-gestion-financiere/', 'https://infonet.fr/actualite/levees-de-fonds/adipopharma-levee-de-fonds/']"
https://infonet.fr/actualite/levees-de-fonds/tour-de-table-hellorse/,"['https://infonet.fr/actualite/levees-de-fonds/tour-de-table-klaxo-2023/', 'https://infonet.fr/actualite/levees-de-fonds/qiti-assurance-voyage-en-ligne/', 'https://infonet.fr/actualite/levees-de-fonds/solution-soin-animaux-financement/', 'https://infonet.fr/actualite/nouveautes/lhyfe-developpe-sa-plateforme-de-production-dhydrogene-vert/', 'https://infonet.fr/actualite/levees-de-fonds/sensaterra-deuxieme-financement/']"
https://infonet.fr/actualite/levees-de-fonds/thrasos-nettoyage-industrie/,"['https://infonet.fr/actualite/levees-de-fonds/tour-de-table-chargepoly-investissement-deploiement/', 'https://infonet.fr/actualite/levees-de-fonds/wise-integration-collecte-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/goodvest-levee-de-fonds-10-millions-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/boondmanager-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-emulseo/']"
https://infonet.fr/actualite/acquisitions/loreal-microphyt-partenariat/,"['https://infonet.fr/actualite/levees-de-fonds/mablink-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/biotech-premiere-levee-de-fonds-pour-bforcure/', 'https://infonet.fr/actualite/acquisitions/participation-vaccin-pfizer-valneva/', 'https://infonet.fr/actualite/levees-de-fonds/oncovita-leve-8-millions-euros/', 'https://infonet.fr/actualite/levees-de-fonds/investisseur-unigrains-participation-huilerie-cauvin/']"
https://infonet.fr/actualite/entrepreneuriat/advans-accelerator-appel-inscriptions/,"['https://infonet.fr/actualite/entrepreneuriat/candidatures-na20-french-tech/', 'https://infonet.fr/actualite/entrepreneuriat/programme-accompagnement-entreprises-creatives-culturelles/', 'https://infonet.fr/actualite/entrepreneuriat/programme-accompagnement-pour-les-startups/', 'https://infonet.fr/actualite/entrepreneuriat/accelerateur-entreprises-marseille/', 'https://infonet.fr/actualite/entrepreneuriat/softbank-lance-un-incubateur-de-start-up-dedie-a-la-diversite/']"
https://infonet.fr/actualite/acquisitions/secretaire-etat-ecossais-en-france/,"['https://infonet.fr/actualite/evenements/sido-seconde-edition-parisienne/', 'https://infonet.fr/actualite/entrepreneuriat/startups-btob-accelerateur/', 'https://infonet.fr/actualite/evenements/la-winetech-salon-wine-paris-and-vinexpo-paris-2022/', 'https://infonet.fr/actualite/evenements/totec-conference-tourisme/', 'https://infonet.fr/actualite/evenements/france-digitale-day/']"
https://infonet.fr/actualite/levees-de-fonds/ligerio-premiere-levee-de-fonds/,"['https://infonet.fr/actualite/levees-de-fonds/betterway-pass-mobilite-financement/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-wiink/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-tom-et-josette/', 'https://infonet.fr/actualite/levees-de-fonds/elicit-plant-leve-16-millions-euros/', 'https://infonet.fr/actualite/levees-de-fonds/lokki-financement/']"
https://infonet.fr/actualite/levees-de-fonds/eazee-link-menus-digitaux/,"['https://infonet.fr/actualite/levees-de-fonds/yomoni-solutions-epargne-topur-de-table/', 'https://infonet.fr/actualite/entrepreneuriat/mazars-accompagne-start-ups/', 'https://infonet.fr/actualite/levees-de-fonds/gatewatcher-leve-25-m-euros-logiciel-cybersecurite/', 'https://infonet.fr/actualite/levees-de-fonds/financement-dougs/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-faume/']"
https://infonet.fr/actualite/entrepreneuriat/concours-bpifrance-chercheurs/,"['https://infonet.fr/actualite/entrepreneuriat/concours-prix-ilab-bpi-france/', 'https://infonet.fr/actualite/entrepreneuriat/appel-a-candidatures-corquons-innovation/', 'https://infonet.fr/actualite/entrepreneuriat/candidatures-na20-french-tech/', 'https://infonet.fr/actualite/entrepreneuriat/advans-accelerator-appel-inscriptions/', 'https://infonet.fr/actualite/entrepreneuriat/trophees-entrepreneurs-2024/']"
https://infonet.fr/actualite/levees-de-fonds/popwork-tour-de-table/,"['https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-somanyways/', 'https://infonet.fr/actualite/focus/booster-ses-performances-grace-au-management-bienveillant/', 'https://infonet.fr/actualite/levees-de-fonds/vitisoft-solutions-pour-les-vignerons-financement/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-pour-aptimiz-solution-dediee-aux-exploitations-agricoles/', 'https://infonet.fr/actualite/levees-de-fonds/greentech-smart-and-connective-leve-11-million-deuros/']"
https://infonet.fr/actualite/levees-de-fonds/fintech-liwwa-soutien-france/,"['https://infonet.fr/actualite/levees-de-fonds/bilan-des-financements-2023-de-la-french-tech/', 'https://infonet.fr/actualite/levees-de-fonds/financement-tpe-pme-rollingfunds/', 'https://infonet.fr/actualite/levees-de-fonds/moneytrack-financement-tiers-payant/', 'https://infonet.fr/actualite/focus/greentech-france-bpifrance/', 'https://infonet.fr/actualite/levees-de-fonds/nouvelle-levee-de-fonds-tri-and-collect/']"
https://infonet.fr/actualite/levees-de-fonds/deepomatic-levee-de-fonds/,"['https://infonet.fr/actualite/levees-de-fonds/aniah-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-prophesee/', 'https://infonet.fr/actualite/levees-de-fonds/stonal-proptech-leve-20-millions-d-euros/', 'https://infonet.fr/actualite/levees-de-fonds/xfarm-ia-agriculteurs/', 'https://infonet.fr/actualite/levees-de-fonds/the-seed-crew-cherche-a-collecter-des-fonds/']"
https://infonet.fr/actualite/levees-de-fonds/telelogos-levee-de-fonds/,"['https://infonet.fr/actualite/levees-de-fonds/tour-de-table-obvy-transactions/', 'https://infonet.fr/actualite/acquisitions/ocode-dubreuil/', 'https://infonet.fr/actualite/levees-de-fonds/remuneration-variable-qobra/', 'https://infonet.fr/actualite/levees-de-fonds/augmentation-capital-obiz-sept-millions-euros-sld/', 'https://infonet.fr/actualite/levees-de-fonds/ascor-accelere-sa-croissance-leve-5-millions-euros/']"
https://infonet.fr/actualite/acquisitions/partenariat-mondial-ia-serbie/,"['https://infonet.fr/actualite/entrepreneuriat/projet-financement-sista-entrepreneures/', 'https://infonet.fr/actualite/acquisitions/bz-renforce-accord-bunge/', 'https://infonet.fr/actualite/acquisitions/association-apizee-talkdesk/', 'https://infonet.fr/actualite/acquisitions/partenariat-ffcm-korian/', 'https://infonet.fr/actualite/acquisitions/la-start-up-kize-decroche-un-partenariat-avec-le-groupe-acheter-louerfr/']"
https://infonet.fr/actualite/levees-de-fonds/entreprise-biomemory-levee-de-fonds/,"['https://infonet.fr/actualite/levees-de-fonds/numalis-collecte-5-millions-d-euros/', 'https://infonet.fr/actualite/levees-de-fonds/rofim-leve-5-millions-deuros-pour-sa-plateforme-de-diagnostic-collaboratif/', 'https://infonet.fr/actualite/levees-de-fonds/sporebio-levee-fonds-8-millions/', 'https://infonet.fr/actualite/levees-de-fonds/ascor-accelere-sa-croissance-leve-5-millions-euros/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-filigran-cyber-securite/']"
https://infonet.fr/actualite/entrepreneuriat/na20-laureats/,"['https://infonet.fr/actualite/entrepreneuriat/katapult-candidatures-ouvertes/', 'https://infonet.fr/actualite/levees-de-fonds/programme-accompagnement-startups-paris-and-co/', 'https://infonet.fr/actualite/entrepreneuriat/manufacturing-factory-candidatures-ouvertes/', 'https://infonet.fr/actualite/levees-de-fonds/racine2-fonds-a-destination-des-start-up-a-impact/', 'https://infonet.fr/actualite/general/fonds-indo-pacifique-soutient-start-up/']"
https://infonet.fr/actualite/entrepreneuriat/nouveau-programme-accompagnement-startups/,"['https://infonet.fr/actualite/entrepreneuriat/programme-incubateur-start-up/', 'https://infonet.fr/actualite/entrepreneuriat/manufacturing-factory-candidatures-ouvertes/', 'https://infonet.fr/actualite/entrepreneuriat/tourisme-programme-tipi-535/', 'https://infonet.fr/actualite/entrepreneuriat/appel-candidatures-start-up-your-brand/', 'https://infonet.fr/actualite/entrepreneuriat/candidatures-ouvertes-neo-startups/']"
https://infonet.fr/actualite/levees-de-fonds/aniah-levee-de-fonds/,"['https://infonet.fr/actualite/levees-de-fonds/arsen-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/financement-pour-centiloc/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-umi/', 'https://infonet.fr/actualite/levees-de-fonds/yomoni-solutions-epargne-topur-de-table/', 'https://infonet.fr/actualite/levees-de-fonds/finovox-financement-detection-fraude/']"
https://infonet.fr/actualite/levees-de-fonds/karmen-deuxieme-tour-de-table/,"['https://infonet.fr/actualite/levees-de-fonds/tour-de-table-startup-youzd/', 'https://infonet.fr/actualite/levees-de-fonds/neat-assurance-financement/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-tom-et-josette/', 'https://infonet.fr/actualite/levees-de-fonds/startup-premiere-levee-fonds-okarito/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-devialet/']"
https://infonet.fr/actualite/levees-de-fonds/tour-de-table-apix-analytics/,"['https://infonet.fr/actualite/levees-de-fonds/tour-de-table-umi/', 'https://infonet.fr/actualite/levees-de-fonds/stonal-deuxieme-financement/', 'https://infonet.fr/actualite/levees-de-fonds/faks-solution-pharmacie-financement/', 'https://infonet.fr/actualite/levees-de-fonds/rds-leve-13-millions-euros/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-2-millions-euros-reflect/']"
https://infonet.fr/actualite/levees-de-fonds/financement-entreprises-francaises-25-11-22/,"['https://infonet.fr/actualite/levees-de-fonds/financement-entreprises-francaises-18-11-22/', 'https://infonet.fr/actualite/levees-de-fonds/financement-entreprises-francaises-02-11-22/', 'https://infonet.fr/actualite/levees-de-fonds/financement-entreprises-francaises-02-12-22/', 'https://infonet.fr/actualite/levees-de-fonds/financement-entreprises-francaises-04-11-22/', 'https://infonet.fr/actualite/levees-de-fonds/financement-entreprises-francaises-28-10-22/']"
https://infonet.fr/actualite/acquisitions/dl-software-reprend-openbravo/,"['https://infonet.fr/actualite/acquisitions/acquisition-hybridsoftware-quadraxis/', 'https://infonet.fr/actualite/acquisitions/orisha-rachete-must-informatique/', 'https://infonet.fr/actualite/acquisitions/fusion-cegid-primavera-group/', 'https://infonet.fr/actualite/acquisitions/entreprise-wisebim-acca-software/', 'https://infonet.fr/actualite/acquisitions/eiffage-achat-groupe-sunr/']"
https://infonet.fr/actualite/entrepreneuriat/stratos-banque-populaire-programme-startups/,"['https://infonet.fr/actualite/entrepreneuriat/off7-accelerateur-startups-appel-candidatures/', 'https://infonet.fr/actualite/entrepreneuriat/innest-accelerateur-startup/', 'https://infonet.fr/actualite/entrepreneuriat/appel-candidatures-start-west/', 'https://infonet.fr/actualite/entrepreneuriat/x-up-un-incubateur-dedie-aux-start-up-technologiques/', 'https://infonet.fr/actualite/entrepreneuriat/accompagnement-entrepreneurs-image-media/']"
https://infonet.fr/actualite/entrepreneuriat/simbel-tour-de-table-de-4-millions-deuros-pour-la-startup/,"['https://infonet.fr/actualite/levees-de-fonds/oreegami-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/numalis-collecte-5-millions-d-euros/', 'https://infonet.fr/actualite/levees-de-fonds/bulldozair-leve-4-millions-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/orus-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/neoledge-premier-tour-de-table/']"
https://infonet.fr/actualite/levees-de-fonds/bellman-levee-de-fonds-nouveaux-services/,"['https://infonet.fr/actualite/levees-de-fonds/quobly-collecte-19-millions-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/metavrs-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/libeo-leve-20-millions-deuros-la-startup-inarretable/', 'https://infonet.fr/actualite/levees-de-fonds/hexa-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/logiciels-de-gestion-senef-leve-65-millions-deuros/']"
https://infonet.fr/actualite/acquisitions/renault-nouveaux-partenariats-pour-la-transition-energetique/,"['https://infonet.fr/actualite/nouveautes/renault-une-nouvelle-entite-commerciale-durable/', 'https://infonet.fr/actualite/levees-de-fonds/renault-groupe-valeo/', 'https://infonet.fr/actualite/acquisitions/nissan-renault-alliances-modification/', 'https://infonet.fr/actualite/nouveautes/innovation-renault-fourgons-electriques/', 'https://infonet.fr/actualite/general/renault-tik-tok/']"
https://infonet.fr/actualite/levees-de-fonds/waat-raise-impact-financement/,"['https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-wiink/', 'https://infonet.fr/actualite/levees-de-fonds/premier-financement-xperience-immo/', 'https://infonet.fr/actualite/levees-de-fonds/kinvent-tour-de-table/', 'https://infonet.fr/actualite/levees-de-fonds/anyos-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-pour-inarix/']"
https://infonet.fr/actualite/levees-de-fonds/screeb-tour-de-table/,"['https://infonet.fr/actualite/levees-de-fonds/oversoc-cybersecurite-tour-de-table/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-faume/', 'https://infonet.fr/actualite/levees-de-fonds/20-millions-euros-tour-de-table-glopal/', 'https://infonet.fr/actualite/levees-de-fonds/application-troubles-musculo-squelettiques/', 'https://infonet.fr/actualite/levees-de-fonds/financement-startup-locuta/']"
https://infonet.fr/actualite/acquisitions/partenariat-hive-inria/,"['https://infonet.fr/actualite/levees-de-fonds/hive-levee-de-fonds/', 'https://infonet.fr/actualite/nouveautes/hive-cloud-communautaire-marche/', 'https://infonet.fr/actualite/acquisitions/partenariat-start-up-francaise-kineis-dhruvaspace/', 'https://infonet.fr/actualite/acquisitions/lydia-sassocie-a-google-cloud-pour-migrer-ses-services/', 'https://infonet.fr/actualite/acquisitions/engie-et-google-cloud-sallient/']"
https://infonet.fr/actualite/general/elior-chiffres-en-hausse/,"['https://infonet.fr/actualite/general/medaviz-croissance-chiffre-affaires/', 'https://infonet.fr/actualite/general/sanofi-hausse-des-benefices-et-nouvelles-previsions/', 'https://infonet.fr/actualite/general/bouygues-augmentation-benefices/', 'https://infonet.fr/actualite/general/vente-train-alstom-augmentation/', 'https://infonet.fr/actualite/general/worldline-action-augmente/']"
https://infonet.fr/actualite/levees-de-fonds/sami-levee-de-fonds/,"['https://infonet.fr/actualite/levees-de-fonds/bulldozair-leve-4-millions-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-tom-et-josette/', 'https://infonet.fr/actualite/levees-de-fonds/ligerio-premiere-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-pour-inarix/', 'https://infonet.fr/actualite/levees-de-fonds/goodvest-levee-de-fonds-10-millions-deuros/']"
https://infonet.fr/actualite/acquisitions/bz-renforce-accord-bunge/,"['https://infonet.fr/actualite/acquisitions/eiffage-achat-groupe-sunr/', 'https://infonet.fr/actualite/acquisitions/la-start-up-kize-decroche-un-partenariat-avec-le-groupe-acheter-louerfr/', 'https://infonet.fr/actualite/acquisitions/airbus-rachat-infodas-cybersecurite/', 'https://infonet.fr/actualite/acquisitions/gxo-partenariat-groupe-seb/', 'https://infonet.fr/actualite/acquisitions/talan-group-dataroots-achat/']"
https://infonet.fr/actualite/acquisitions/nouveau-transport-ferroviaire-a-lhydrogene-pour-nestle-waters-france/,"['https://infonet.fr/actualite/nouveautes/alstom-inaugure-trains-hydrogene-allemagne/', 'https://infonet.fr/actualite/general/gaz-engie/', 'https://infonet.fr/actualite/nouveautes/hyliko-camion-hydrogene/', 'https://infonet.fr/actualite/acquisitions/kazakhstan-train-france/', 'https://infonet.fr/actualite/nouveautes/lancement-premier-navire-transfert-equipage-made-in-france/']"
https://infonet.fr/actualite/acquisitions/societe-generale-nouvelle-entreprise-actions/,"['https://infonet.fr/actualite/levees-de-fonds/shares-appli-trading-social-veut-se-deployer-dans-toute-europe/', 'https://infonet.fr/actualite/focus/entreprises-eco-responsables/', 'https://infonet.fr/actualite/acquisitions/ardian-serma-group-partenariat/', 'https://infonet.fr/actualite/acquisitions/e-commerce-lengow-acquise-par-marlin-equity-partners/', 'https://infonet.fr/actualite/acquisitions/la-societe-generale-sur-la-voie-du-marche-automobile/']"
https://infonet.fr/actualite/levees-de-fonds/sante-sonup-leve-3-millions-deuros/,"['https://infonet.fr/actualite/levees-de-fonds/financement-startup-livmeds/', 'https://infonet.fr/actualite/levees-de-fonds/comptoir-des-pharmacies-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/cleyrop-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/metavrs-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/healthtech-neurinnov-leve-5-millions-deuros/']"
https://infonet.fr/actualite/levees-de-fonds/financement-startup-livmeds/,"['https://infonet.fr/actualite/levees-de-fonds/cleyrop-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-de-5-millions-deuros-pour-lamster-rh/', 'https://infonet.fr/actualite/levees-de-fonds/shippeo-suivi-marchandises/', 'https://infonet.fr/actualite/levees-de-fonds/healthtech-neurinnov-leve-5-millions-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/numalis-collecte-5-millions-d-euros/']"
https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-emulseo/,"['https://infonet.fr/actualite/levees-de-fonds/thrasos-nettoyage-industrie/', 'https://infonet.fr/actualite/levees-de-fonds/gestion-analytique-fincome-leve-1-million-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/swanh-financement-ammoniac-vert/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-algama/', 'https://infonet.fr/actualite/levees-de-fonds/pennylane-un-tour-de-table-qui-accelere-sa-croissance/']"
https://infonet.fr/actualite/nouveautes/shihyo-cosmetiques-luxe-loreal/,"['https://infonet.fr/actualite/acquisitions/partenariat-loreal-hotel-de-luxe-asie/', 'https://infonet.fr/actualite/nouveautes/givaudan-ajoute-la-technologie-de-myrissi-a-ses-parfums/', 'https://infonet.fr/actualite/nouveautes/campagne-financement-cosmetiques-les-benefiques/', 'https://infonet.fr/actualite/acquisitions/rachat-leonard-sankyo-seiko/', 'https://infonet.fr/actualite/acquisitions/smartphones-reconditionnes-partenariat-recommerce-leasi/']"
https://infonet.fr/actualite/levees-de-fonds/financement-enervivo/,"['https://infonet.fr/actualite/levees-de-fonds/deuxieme-financement-pour-bioceanor/', 'https://infonet.fr/actualite/levees-de-fonds/application-troubles-musculo-squelettiques/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-abelio-2023/', 'https://infonet.fr/actualite/levees-de-fonds/woodtechno-financement-granules-bois/', 'https://infonet.fr/actualite/levees-de-fonds/premiere-levee-de-fonds-abcely/']"
https://infonet.fr/actualite/levees-de-fonds/fairmat-financement-34-millions-deuros/,"['https://infonet.fr/actualite/levees-de-fonds/tour-de-table-carton-vert/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-wandercraft-exosquelette/', 'https://infonet.fr/actualite/levees-de-fonds/spayr-premier-financement/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-vulkam/', 'https://infonet.fr/actualite/levees-de-fonds/nouveau-financement-pour-equium/']"
https://infonet.fr/actualite/acquisitions/charbone-convention-elogen/,"['https://infonet.fr/actualite/acquisitions/energie-renouvelable-kkr-albioma/', 'https://infonet.fr/actualite/acquisitions/elior-reprend-derichebourg-multiservices/', 'https://infonet.fr/actualite/acquisitions/lhyfe-plug-power-partenariat/', 'https://infonet.fr/actualite/levees-de-fonds/navya-eshaq-investment-contrat-pret/', 'https://infonet.fr/actualite/acquisitions/la-start-up-kize-decroche-un-partenariat-avec-le-groupe-acheter-louerfr/']"
https://infonet.fr/actualite/levees-de-fonds/lochall-financement-evenement-entreprise/,"['https://infonet.fr/actualite/levees-de-fonds/roundtable-collecte-trois-millions-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/conciergerie-solidaire-boucle-financement-participatif/', 'https://infonet.fr/actualite/levees-de-fonds/ezio-solution-paiement-financement/', 'https://infonet.fr/actualite/levees-de-fonds/sport-la-start-up-peyce-leve-3-millions-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-36h-immo/']"
https://infonet.fr/actualite/levees-de-fonds/premier-tour-de-table-wedressfair/,"['https://infonet.fr/actualite/nouveautes/startup-veertus-reinvente-experience-shopping-magasin-apres-coronavirus/', 'https://infonet.fr/actualite/levees-de-fonds/yomoni-solutions-epargne-topur-de-table/', 'https://infonet.fr/actualite/general/kiabi-entree-marche-indien/', 'https://infonet.fr/actualite/entrepreneuriat/un-programme-pour-aider-les-start-ups-a-se-lancer/', 'https://infonet.fr/actualite/acquisitions/cheque-dejeuner-le-groupe-up-achete-la-start-up-leeto/']"
https://infonet.fr/actualite/entrepreneuriat/hotel71-appel-projets-startups/,"['https://infonet.fr/actualite/entrepreneuriat/concours-handitech-startups/', 'https://infonet.fr/actualite/entrepreneuriat/inscriptions-rimbaud-tech/', 'https://infonet.fr/actualite/entrepreneuriat/inli-lab-appel-candidatures/', 'https://infonet.fr/actualite/entrepreneuriat/appel-candidatures-innovation-sociale/', 'https://infonet.fr/actualite/entrepreneuriat/programme-accompagnement-startup-fintech-insurtech/']"
https://infonet.fr/actualite/levees-de-fonds/financement-entreprises-francaises-18-11-22/,"['https://infonet.fr/actualite/levees-de-fonds/financement-entreprises-francaises-25-11-22/', 'https://infonet.fr/actualite/levees-de-fonds/financement-entreprises-francaises-02-11-22/', 'https://infonet.fr/actualite/levees-de-fonds/financement-entreprises-francaises-04-11-22/', 'https://infonet.fr/actualite/levees-de-fonds/financement-entreprises-francaises-02-12-22/', 'https://infonet.fr/actualite/levees-de-fonds/financement-entreprises-francaises-21-10-22/']"
https://infonet.fr/actualite/levees-de-fonds/pelico-industries-financement/,"['https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-tom-et-josette/', 'https://infonet.fr/actualite/levees-de-fonds/hymagin-levee-de-fonds-2024/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-syslor/', 'https://infonet.fr/actualite/levees-de-fonds/evy-assurance-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/kinvent-tour-de-table/']"
https://infonet.fr/actualite/general/teletravail-factures-electricite/,"['https://infonet.fr/actualite/juridique/loi-simplification-propositions/', 'https://infonet.fr/actualite/juridique/reforme-factures-electroniques/', 'https://infonet.fr/actualite/focus/reduire-le-delai-de-paiement-avec-la-facture-electronique/', 'https://infonet.fr/actualite/juridique/urssaf-mesures-exceptionnelles/', 'https://infonet.fr/actualite/juridique/urssaf-mesure-exceptionnelle-intemperies-nord-france/']"
https://infonet.fr/actualite/acquisitions/alstom-achat-chennaii/,"['https://infonet.fr/actualite/levees-de-fonds/mokacare-sante-mentale-employes-tour-de-table/', 'https://infonet.fr/actualite/levees-de-fonds/hopium-leve-6-millions-deuros-pour-sa-voiture-a-hydrogene/', 'https://infonet.fr/actualite/levees-de-fonds/sporebio-levee-fonds-8-millions/', 'https://infonet.fr/actualite/levees-de-fonds/exotec-une-levee-de-fonds-de-77-millions-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/casavo-leve-400-millions-deuros-pour-setendre-en-france/']"
https://infonet.fr/actualite/levees-de-fonds/virgil-financement-immobilier/,"['https://infonet.fr/actualite/levees-de-fonds/tour-de-table-chargepoly-investissement-deploiement/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-cognyx/', 'https://infonet.fr/actualite/levees-de-fonds/egerie-leve-30-millions-deuros/', 'https://infonet.fr/actualite/levees-de-fonds/ozers-tour-de-table/', 'https://infonet.fr/actualite/levees-de-fonds/levee-de-fonds-startup-maltivor/']"
https://infonet.fr/actualite/acquisitions/groupe-bel-standing-ovation-partenariat/,"['https://infonet.fr/actualite/levees-de-fonds/nutropy-levee-de-fonds/', 'https://infonet.fr/actualite/acquisitions/acquisition-simio-par-alcmeon/', 'https://infonet.fr/actualite/acquisitions/codabene-rachat-invendus/', 'https://infonet.fr/actualite/acquisitions/cheque-dejeuner-le-groupe-up-achete-la-start-up-leeto/', 'https://infonet.fr/actualite/acquisitions/rachat-startup-aster-par-dilitrust/']"
https://infonet.fr/actualite/general/ramsay-speculaation-vente-actif-france/,"['https://infonet.fr/actualite/general/transferts-vin-brexit/', 'https://infonet.fr/actualite/levees-de-fonds/qonto-la-nouvelle-licorne-de-la-frenchtech/', 'https://infonet.fr/actualite/acquisitions/edf-rachat-france/', 'https://infonet.fr/actualite/levees-de-fonds/ynsect-obtient-lautorisation-marche-engrais/', 'https://infonet.fr/actualite/general/lydia-suit-n26-et-quitte-le-royaume-uni/']"
https://infonet.fr/actualite/entrepreneuriat/h24care-sporty-peppers-laureates/,"['https://infonet.fr/actualite/entrepreneuriat/le-concours-10-000-startups-pour-changer-le-monde-a-ses-laureats/', 'https://infonet.fr/actualite/general/france-deeptech-association/', 'https://infonet.fr/actualite/entrepreneuriat/appel-candidatures-trophee-startup-numerique/', 'https://infonet.fr/actualite/entrepreneuriat/10000-startups-pour-changer-le-monde-decouvrez-les-gagnants/', 'https://infonet.fr/actualite/entrepreneuriat/digital-inpulse-huawei-2024-candidatures/']"
https://infonet.fr/actualite/focus/teletravail-entrepreneur-comment-faire/,"['https://infonet.fr/actualite/focus/covid-19-le-teletravail-est-il-obligatoire/', 'https://infonet.fr/actualite/entrepreneuriat/evenement-pour-startups-winetech/', 'https://infonet.fr/actualite/juridique/teletravail-obligatoire-mesures-janvier-2022/', 'https://infonet.fr/actualite/focus/obligation-de-teletravail-et-coronavirus-ce-qui-change-pour-lemployeur/', 'https://infonet.fr/actualite/general/premiere-en-france-une-entreprise-teste-le-conge-menstruel/']"
https://infonet.fr/actualite/levees-de-fonds/retail-media-getinside-leve-16-million-deuros/,"['https://infonet.fr/actualite/levees-de-fonds/traitement-securisation-donnees-sifflet/', 'https://infonet.fr/actualite/acquisitions/skeepers-rachete-advalo-pour-devenir-leader-de-lexperience-client/', 'https://infonet.fr/actualite/levees-de-fonds/tour-de-table-tolv/', 'https://infonet.fr/actualite/levees-de-fonds/plateforme-dealt-levee-de-fonds/', 'https://infonet.fr/actualite/levees-de-fonds/deuxieme-financement-pour-flitter/']"
